task_id,passed,generation_time,code
HumanEval/105,True,1.872450828552246,"def by_length(arr):
    # Filter numbers between 1 and 9 inclusive
    filtered_numbers = [num for num in arr if 1 <= num <= 9]
    
    # Sort the filtered numbers
    sorted_numbers = sorted(filtered_numbers)
    
    # Reverse the sorted numbers
    reversed_numbers = sorted_numbers[::-1]
    
    # Map digits to their names
    digit_names = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine""
    }
    
    # Replace each digit with its corresponding name
    result = [digit_names[num] for num in reversed_numbers]
    
    return result"
HumanEval/106,True,0.8256683349609375,"def f(n):
    return [factorial(i) if i % 2 == 0 else sum(range(1, i + 1)) for i in range(1, n + 1)]

def factorial(x):
    if x == 0 or x == 1:
        return 1
    else:
        return x * factorial(x - 1)"
HumanEval/107,True,1.0309977531433105,"def even_odd_palindrome(n):
    def is_palindrome(num):
        return str(num) == str(num)[::-1]

    even_count = 0
    odd_count = 0

    for i in range(1, n + 1):
        if is_palindrome(i):
            if i % 2 == 0:
                even_count += 1
            else:
                odd_count += 1

    return (even_count, odd_count)"
HumanEval/108,False,0.8108935356140137,"def count_nums(arr):
    def sum_of_digits(n):
        if n < 0:
            n = -n
            sign = -1
        else:
            sign = 1
        return sign * sum(int(digit) for digit in str(n))

    return sum(1 for num in arr if sum_of_digits(num) > 0)"
HumanEval/109,True,0.9350929260253906,"def move_one_ball(arr):
    if not arr:
        return True
    
    n = len(arr)
    count = 0
    
    for i in range(1, n):
        if arr[i] < arr[i - 1]:
            count += 1
    
    if count == 0 or (count == 1 and arr[-1] <= arr[0]):
        return True
    
    return False"
HumanEval/110,True,1.70052170753479,"def exchange(lst1, lst2):
    # Check if all elements in lst1 are already even
    if all(x % 2 == 0 for x in lst1):
        return ""YES""
    
    # Count the number of odd elements in lst1
    odd_count = sum(1 for x in lst1 if x % 2 != 0)
    
    # Count the number of even elements in lst2
    even_count = sum(1 for x in lst2 if x % 2 == 0)
    
    # If there are enough even elements in lst2 to replace all odd elements in lst1, return ""YES""
    if even_count >= odd_count:
        return ""YES""
    
    # Otherwise, return ""NO""
    return ""NO"""
HumanEval/111,True,1.015246868133545,"def histogram(test):
    if not test:
        return {}
    
    words = test.split()
    letter_count = {}
    
    for word in words:
        if word in letter_count:
            letter_count[word] += 1
        else:
            letter_count[word] = 1
    
    max_count = max(letter_count.values())
    result = {word: count for word, count in letter_count.items() if count == max_count}
    
    return result"
HumanEval/112,True,0.8991601467132568,"def reverse_delete(s, c):
    # Remove characters from s that are present in c
    filtered_s = ''.join([char for char in s if char not in c])
    
    # Check if the filtered string is a palindrome
    is_palindrome = filtered_s == filtered_s[::-1]
    
    # Return the result as a tuple
    return (filtered_s, is_palindrome)"
HumanEval/113,True,0.8305850028991699,"def odd_count(lst):
    result = []
    for s in lst:
        odd_count = sum(1 for char in s if int(char) % 2 != 0)
        result.append(f""the number of odd elements {odd_count}n the str{odd_count}ng {odd_count} of the {odd_count}nput."")
    return result"
HumanEval/114,True,0.8670752048492432,"def minSubArraySum(nums):
    if not nums:
        return 0

    min_sum = float('inf')
    current_sum = 0

    for num in nums:
        current_sum += num
        if current_sum < min_sum:
            min_sum = current_sum
        if current_sum > 0:
            current_sum = 0

    return min_sum"
HumanEval/115,False,0.360994815826416,"def max_fill(grid, capacity):
    total_water = sum(sum(row) for row in grid)
    return math.ceil(total_water / capacity)"
HumanEval/116,True,0.30327796936035156,"def sort_array(arr):
    return sorted(arr, key=lambda x: (bin(x).count('1'), x))"
HumanEval/117,True,0.8112776279449463,"def select_words(s, n):
    vowels = set('aeiouAEIOU')
    words = s.split()
    result = []

    for word in words:
        consonant_count = sum(1 for char in word if char.isalpha() and char not in vowels)
        if consonant_count == n:
            result.append(word)

    return result"
HumanEval/118,True,0.9617671966552734,"def get_closest_vowel(word):
    vowels = ""aeiouAEIOU""
    n = len(word)
    closest_vowel = """"

    for i in range(n - 2, 0, -1):
        if word[i] in vowels and word[i-1] not in vowels and word[i+1] not in vowels:
            closest_vowel = word[i]
            break

    return closest_vowel"
HumanEval/119,True,1.0749516487121582,"def match_parens(lst):
    def is_balanced(s):
        balance = 0
        for char in s:
            if char == '(':
                balance += 1
            elif char == ')':
                balance -= 1
            if balance < 0:
                return False
        return balance == 0

    first, second = lst
    return 'Yes' if is_balanced(first + second) or is_balanced(second + first) else 'No'"
HumanEval/120,False,0.26409006118774414,"from heapq import nlargest

def maximum(arr, k):
    return nlargest(k, arr)"
HumanEval/121,True,0.3945920467376709,"def solution(lst):
    return sum(x for i, x in enumerate(lst) if i % 2 == 0 and x % 2 != 0)"
HumanEval/122,True,0.35291004180908203,"def add_elements(arr, k):
    return sum(x for x in arr[:k] if -99 <= x <= 99)"
HumanEval/123,True,0.947115421295166,"def get_odd_collatz(n):
    odd_numbers = []
    while n != 1:
        if n % 2 == 1:
            odd_numbers.append(n)
        n = 3 * n + 1 if n % 2 else n // 2
    odd_numbers.append(1)  # Add 1 to the list since it's always part of the sequence
    return sorted(odd_numbers)"
HumanEval/124,True,2.5244410037994385,"from datetime import datetime

def valid_date(date):
    # Check if the date string is empty
    if not date:
        return False
    
    # Check if the date string matches the required format
    try:
        datetime.strptime(date, '%m-%d-%Y')
    except ValueError:
        return False
    
    # Extract month and day from the date string
    month, day, year = map(int, date.split('-'))
    
    # Check if the month is between 1 and 12
    if month < 1 or month > 12:
        return False
    
    # Check if the day is within the valid range for the given month
    if month in [1, 3, 5, 7, 8, 10, 12] and (day < 1 or day > 31):
        return False
    elif month in [4, 6, 9, 11] and (day < 1 or day > 30):
        return False
    elif month == 2 and (day < 1 or day > 29):
        return False
    
    return True"
HumanEval/125,True,0.6875414848327637,"def split_words(txt):
    if ' ' in txt:
        return txt.split()
    elif ',' in txt:
        return txt.split(',')
    else:
        return sum(1 for char in txt if char.islower() and (ord(char) - ord('a')) % 2 == 1)"
HumanEval/126,True,0.8463094234466553,"def is_sorted(lst):
    if len(lst) <= 1:
        return True
    
    for i in range(1, len(lst)):
        if lst[i] < lst[i - 1]:
            return False
        if i > 1 and lst[i] == lst[i - 1] == lst[i - 2]:
            return False
    
    return True"
HumanEval/127,False,1.8940820693969727,"def intersection(interval1, interval2):
    start_max = max(interval1[0], interval2[0])
    end_min = min(interval1[1], interval2[1])
    
    if start_max > end_min:
        return ""NO""
    
    intersection_length = end_min - start_max + 1
    
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True
    
    return ""YES"" if is_prime(intersection_length) else ""NO"""
HumanEval/128,True,0.8437201976776123,"def prod_signs(arr):
    if not arr:
        return None
    
    sign_product = 1
    magnitude_sum = 0
    
    for num in arr:
        if num == 0:
            return 0
        sign_product *= (1 if num > 0 else -1)
        magnitude_sum += abs(num)
    
    return magnitude_sum * sign_product"
HumanEval/129,True,2.0651819705963135,"from typing import List

def minPath(grid: List[List[int]], k: int) -> List[int]:
    N = len(grid)
    directions = [(0, 1), (1, 0), (-1, 0), (0, -1)]  # right, down, up, left

    def dfs(x, y, path):
        nonlocal min_path
        if len(path) == k:
            if not min_path or path < min_path:
                min_path = path[:]
            return
        
        for dx, dy in directions:
            nx, ny = x + dx, y + dy
            if 0 <= nx < N and 0 <= ny < N:
                dfs(nx, ny, path + [grid[nx][ny]])

    min_path = None
    for i in range(N):
        for j in range(N):
            dfs(i, j, [grid[i][j]])
    
    return min_path"
HumanEval/130,False,1.2290537357330322,"def tri(n):
    if n == 0:
        return [1]
    elif n == 1:
        return [1, 3]
    
    tribonacci = [1, 3]
    for i in range(2, n + 1):
        if i % 2 == 0:
            tribonacci.append(1 + i // 2)
        else:
            tribonacci.append(tribonacci[i - 1] + tribonacci[i - 2] + tribonacci[i + 1])
    
    return tribonacci"
HumanEval/131,True,0.7698714733123779,"def digits(n):
    product = 1
    has_odd = False
    while n > 0:
        digit = n % 10
        if digit % 2 != 0:
            product *= digit
            has_odd = True
        n //= 10
    return product if has_odd else 0"
HumanEval/132,False,0.6675798892974854,"def is_nested(string):
    stack = []
    nested = False
    
    for char in string:
        if char == '[':
            stack.append(char)
        elif char == ']' and stack:
            stack.pop()
            if stack:
                nested = True
    
    return nested and not stack"
HumanEval/133,True,0.28185057640075684,"import math

def sum_squares(lst):
    return sum(math.ceil(x)**2 for x in lst)"
HumanEval/134,False,1.1028659343719482,"import re

def check_if_last_char_is_a_letter(txt):
    # Use regex to find all words in the text
    words = re.findall(r'\b\w+\b', txt)
    
    # Check if there are any words in the text
    if not words:
        return False
    
    # Get the last word
    last_word = words[-1]
    
    # Check if the last character of the last word is a letter
    return last_word[-1].isalpha()"
HumanEval/135,True,0.5147578716278076,"def can_arrange(arr):
    for i in range(len(arr) - 1, 0, -1):
        if arr[i] < arr[i - 1]:
            return i
    return -1"
HumanEval/136,True,0.8204865455627441,"def largest_smallest_integers(lst):
    negative = [x for x in lst if x < 0]
    positive = [x for x in lst if x > 0]
    
    largest_negative = max(negative) if negative else None
    smallest_positive = min(positive) if positive else None
    
    return (largest_negative, smallest_positive)"
HumanEval/137,True,0.9415357112884521,"def compare_one(a, b):
    def convert_to_float(value):
        if isinstance(value, str):
            value = value.replace(',', '.')
            return float(value)
        return value

    a_float = convert_to_float(a)
    b_float = convert_to_float(b)

    if a_float > b_float:
        return a
    elif b_float > a_float:
        return b
    else:
        return None"
HumanEval/138,True,0.9139838218688965,"def is_equal_to_sum_even(n):
    # The smallest sum of four positive even numbers is 2 + 2 + 2 + 2 = 8
    if n < 8:
        return False
    
    # If n is even and greater than or equal to 8, it can always be expressed as the sum of four even numbers
    return n % 2 == 0"
HumanEval/139,True,0.4656555652618408,"import math

def special_factorial(n):
    result = 1
    for i in range(1, n + 1):
        result *= math.factorial(i)
    return result"
HumanEval/140,True,1.3287949562072754,"def fix_spaces(text):
    result = []
    space_count = 0

    for char in text:
        if char == ' ':
            space_count += 1
        else:
            if space_count > 2:
                result.append('-')
            elif space_count > 0:
                result.extend(['_'] * space_count)
            result.append(char)
            space_count = 0

    # Handle trailing spaces
    if space_count > 2:
        result.append('-')
    elif space_count > 0:
        result.extend(['_'] * space_count)

    return ''.join(result)"
HumanEval/141,False,2.1389963626861572,"import re

def file_name_check(file_name):
    # Regular expression to match the file name criteria
    pattern = r'^[a-zA-Z][a-zA-Z0-9]{0,}(\.[a-zA-Z0-9]{0,})?$'
    
    # Check if the file name matches the pattern
    if not re.match(pattern, file_name):
        return 'No'
    
    # Split the file name into name and extension
    name, extension = file_name.rsplit('.', 1) if '.' in file_name else (file_name, '')
    
    # Check if there are more than three digits in the name
    digit_count = sum(c.isdigit() for c in name)
    if digit_count > 3:
        return 'No'
    
    # Check if the extension is one of the allowed types
    allowed_extensions = ['txt', 'exe', 'dll']
    if extension not in allowed_extensions:
        return 'No'
    
    return 'Yes'"
HumanEval/142,False,0.6786913871765137,"def sum_squares(lst):
    total = 0
    for i, num in enumerate(lst):
        if i % 3 == 0:
            total += num ** 2
        elif i % 4 == 0:
            total += num ** 3
    return total"
HumanEval/143,True,1.461958408355713,"def words_in_sentence(sentence):
    def is_prime(n):
        if n <= 1:
            return False
        if n <= 3:
            return True
        if n % 2 == 0 or n % 3 == 0:
            return False
        i = 5
        while i * i <= n:
            if n % i == 0 or n % (i + 2) == 0:
                return False
            i += 6
        return True

    words = sentence.split()
    prime_length_words = [word for word in words if is_prime(len(word))]
    return ' '.join(prime_length_words)"
HumanEval/144,False,0.35468602180480957,"from fractions import Fraction

def simplify(x, n):
    return Fraction(x) * Fraction(n).denominator == Fraction(x).numerator"
HumanEval/145,False,0.38373899459838867,"def order_by_points(nums):
    return sorted(nums, key=lambda x: (sum(int(digit) for digit in str(abs(x))), nums.index(x)))"
HumanEval/146,True,0.9656319618225098,"def specialFilter(nums):
    def is_odd_digit(digit):
        return digit in {'1', '3', '5', '7', '9'}

    count = 0
    for num in nums:
        if num > 10:
            str_num = str(abs(num))
            if is_odd_digit(str_num[0]) and is_odd_digit(str_num[-1]):
                count += 1
    return count"
HumanEval/147,True,1.4462947845458984,"def get_max_triples(n):
    # Calculate the values of a[i] for each i from 1 to n
    a = [i * i - i + 1 for i in range(1, n + 1)]
    
    # Count the number of valid triples (a[i], a[j], a[k])
    count = 0
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                if (a[i] + a[j] + a[k]) % 3 == 0:
                    count += 1
    
    return count"
HumanEval/148,True,1.1725575923919678,"def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    try:
        index1 = planets.index(planet1)
        index2 = planets.index(planet2)
    except ValueError:
        return ()
    
    if index1 > index2:
        index1, index2 = index2, index1
    
    return tuple(planets[index1 + 1:index2])"
HumanEval/149,True,0.795783519744873,"def sorted_list_sum(lst):
    # Filter out strings with odd lengths
    even_length_strings = [s for s in lst if len(s) % 2 == 0]
    
    # Sort the list by length, then alphabetically
    even_length_strings.sort(key=lambda x: (len(x), x))
    
    return even_length_strings"
HumanEval/150,False,0.5454297065734863,"def x_or_y(n, x, y):
    if all(n % i != 0 for i in range(2, int(n**0.5) + 1)):
        return x
    else:
        return y"
HumanEval/151,True,0.42419934272766113,"def double_the_difference(lst):
    return sum(x**2 for x in lst if isinstance(x, int) and x > 0 and x % 2 != 0)"
HumanEval/152,True,0.3080615997314453,"def compare(game, guess):
    return [abs(a - b) for a, b in zip(game, guess)]"
HumanEval/153,True,0.8769950866699219,"def Strongest_Extension(class_name, extensions):
    def calculate_strength(extension):
        cap_count = sum(1 for char in extension if char.isupper())
        sm_count = sum(1 for char in extension if char.islower())
        return cap_count - sm_count

    strongest_extension = max(extensions, key=calculate_strength)
    return f""{class_name}.{strongest_extension}"""
HumanEval/154,True,0.3422081470489502,"def cycpattern_check(a, b):
    return any(b[i:] + b[:i] in a for i in range(len(b)))"
HumanEval/155,False,1.0000677108764648,"def even_odd_count(num):
    num = abs(num)  # Ensure the number is positive
    even_count = 0
    odd_count = 0
    
    while num > 0:
        digit = num % 10
        if digit % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
        num //= 10
    
    return (even_count, odd_count)"
HumanEval/156,True,1.8650989532470703,"def int_to_mini_roman(number):
    val = [
        1000, 900, 500, 400,
        100, 90, 50, 40,
        10, 9, 5, 4,
        1
    ]
    syms = [
        ""m"", ""cm"", ""d"", ""cd"",
        ""c"", ""xc"", ""l"", ""xl"",
        ""x"", ""ix"", ""v"", ""iv"",
        ""i""
    ]
    roman_numeral = ''
    i = 0
    while number > 0:
        for _ in range(number // val[i]):
            roman_numeral += syms[i]
            number -= val[i]
        i += 1
    return roman_numeral.lower()"
HumanEval/157,True,0.9336555004119873,"import math

def right_angle_triangle(a, b, c):
    # Sort the sides to ensure the largest is considered as the hypotenuse
    sides = sorted([a, b, c])
    
    # Check the Pythagorean theorem: a^2 + b^2 = c^2
    return math.isclose(sides[0]**2 + sides[1]**2, sides[2]**2)"
HumanEval/158,True,0.8330652713775635,"def find_max(words):
    max_word = """"
    max_unique_chars = 0

    for word in words:
        unique_chars = set(word)
        if len(unique_chars) > max_unique_chars or (len(unique_chars) == max_unique_chars and word < max_word):
            max_word = word
            max_unique_chars = len(unique_chars)

    return max_word"
HumanEval/159,True,0.44765281677246094,"def eat(number, need, remaining):
    if need <= remaining:
        return [number + need, remaining - need]
    else:
        return [number + remaining, 0]"
HumanEval/160,True,0.5139498710632324,"def do_algebra(operator, operand):
    expression = str(operand[0])
    for i in range(len(operator)):
        expression += f"" {operator[i]} {operand[i+1]}""
    return eval(expression)"
HumanEval/161,True,0.7573704719543457,"def solve(s):
    has_letters = any(c.isalpha() for c in s)
    if not has_letters:
        return s[::-1]
    
    result = []
    for char in s:
        if char.isalpha():
            result.append(char.swapcase())
        else:
            result.append(char)
    
    return ''.join(result)"
HumanEval/162,True,0.350419282913208,"import hashlib

def string_to_md5(text):
    if not text:
        return None
    return hashlib.md5(text.encode()).hexdigest()"
HumanEval/163,False,0.5344791412353516,"def generate_integers(a, b):
    if a > b:
        a, b = b, a
    return [i for i in range(a, b + 1) if i % 2 == 0]"
