task_id,passed,generation_time,code
HumanEval/117,True,1.6785380840301514,"def select_words(s, n):
    vowels = ""aeiouAEIOU""
    words = s.split()
    result = []
    for word in words:
        count = 0
        for letter in word:
            if letter not in vowels:
                count += 1
        if count == n:
            result.append(word)
    return result"
HumanEval/118,True,1.7189960479736328,"def get_closest_vowel(word):
    vowels = ""AEIOUaeiou""
    for i in range(len(word) - 2, 0, -1):
        if word[i] in vowels and word[i-1] not in vowels and word[i+1] not in vowels:
            return word[i]
    return """""
HumanEval/119,False,3.099249839782715,"def match_parens(lst):
    open_count = 0
    for s in lst:
        for c in s:
            if c == '(':
                open_count += 1
            elif c == ')' and open_count > 0:
                open_count -= 1
            else:
                return 'No'
    return 'Yes' if open_count == 0 else 'No'

print(match_parens(['()(', ')']))
print(match_parens([')', ')']))
print(match_parens(['(', ')']))
print(match_parens(['(', '(']))
print(match_parens([')', '(']))"
HumanEval/120,False,0.5483224391937256,"def maximum(arr, k):
    return sorted(arr, reverse=True)[:k]"
HumanEval/121,True,0.8607983589172363,"def solution(lst):
    return sum(lst[i] for i in range(0, len(lst), 2) if lst[i] % 2 != 0)"
HumanEval/122,True,0.6413600444793701,"def add_elements(arr, k):
    return sum(x for x in arr[:k] if len(str(x)) <= 2)"
HumanEval/123,False,1.6856014728546143,"def get_odd_collatz(n):
    collatz = [n]
    while n != 1:
        if n % 2 == 0:
            n = n // 2
        else:
            n = 3 * n + 1
        if n % 2 != 0:
            collatz.append(n)
    return sorted(collatz)"
HumanEval/124,True,3.599424362182617,"def valid_date(date):
    if date == '':
        return False
    parts = date.split('-')
    if len(parts) != 3:
        return False
    month, day, year = parts
    if not month.isdigit() or not day.isdigit() or not year.isdigit():
        return False
    month, day, year = int(month), int(day), int(year)
    if month < 1 or month > 12:
        return False
    if day < 1 or (day > 31 or (day > 30 and month in [4, 6, 9, 11]) or (day > 29 and month == 2)):
        return False
    if year < 1:
        return False
    return True"
HumanEval/125,True,2.239438533782959,"def split_words(txt):
    if ' ' in txt:
        return txt.split(' ')
    elif ',' in txt:
        return txt.split(',')
    else:
        return sum(1 for c in txt if c.islower() and (ord(c) - ord('a')) % 2 != 0)

print(split_words(""Hello world!""))
print(split_words(""Hello,world!""))
print(split_words(""abcdef""))"
HumanEval/126,False,1.2746646404266357,"def is_sorted(lst):
    if len(lst) < 2:
        return True
    for i in range(len(lst) - 1):
        if lst[i] >= lst[i + 1]:
            return False
    return True"
HumanEval/127,False,5.08574914932251,"def intersection(interval1, interval2):
    start = max(interval1[0], interval2[0])
    end = min(interval1[1], interval2[1])
    if start > end:
        return ""NO""
    length = end - start + 1
    if length < 2:
        return ""NO""
    for i in range(2, int(length**0.5)+1):
        if length % i == 0:
            return ""NO""
    return ""YES"""
HumanEval/128,True,2.00665020942688,"def prod_signs(arr):
    if not arr:
        return None
    sign_product = 1
    magnitude_sum = 0
    for num in arr:
        if num < 0:
            sign_product *= -1
            magnitude_sum += abs(num)
        elif num > 0:
            sign_product *= 1
            magnitude_sum += num
        else:
            return 0
    return sign_product * magnitude_sum"
HumanEval/129,False,6.614694595336914,"import heapq

def minPath(grid, k):
    n = len(grid)
    pq, visited, directions = [], set(), [(0,1),(0,-1),(1,0),(-1,0)]
    heapq.heappush(pq, (grid[0][0], 0, 0))
    res = []

    while pq and len(res) < k:
        val, x, y = heapq.heappop(pq)
        if (x, y) not in visited:
            visited.add((x, y))
            res.append(val)
            for dx, dy in directions:
                nx, ny = x + dx, y + dy
                if 0 <= nx < n and 0 <= ny < n and (nx, ny) not in visited:
                    heapq.heappush(pq, (grid[nx][ny], nx, ny))

    return res"
HumanEval/130,False,4.224786996841431,"def tri(n):
    if n == 0:
        return [0]
    elif n == 1:
        return [0, 3]
    elif n == 2:
        return [0, 3, 2]
    else:
        sequence = [0, 3, 2]
        for i in range(3, n + 1):
            if i % 2 == 0:
                sequence.append(1 + i // 2)
            else:
                sequence.append(sequence[i - 1] + sequence[i - 2] + sequence[i])
        return sequence"
HumanEval/131,False,1.097682237625122,"def digits(n):
    product = 1
    for digit in str(n):
        if int(digit) % 2 != 0:
            product *= int(digit)
    return product if product != 1 else 0"
HumanEval/132,False,3.916706085205078,"def is_nested(string):
    stack = []
    for bracket in string:
        if bracket == '[':
            stack.append(bracket)
        elif bracket == ']':
            if len(stack) > 0 and stack[-1] == '[':
                stack.pop()
            else:
                return False
    return len(stack) == 0

print(is_nested('[[]]'))  # ➞ True
print(is_nested('[]]]]]]][[[[[]'))  # ➞ False
print(is_nested('[][]'))  # ➞ False
print(is_nested('[]'))  # ➞ False
print(is_nested('[[][]]'))  # ➞ True
print(is_nested('[[]][['))  # ➞ True"
HumanEval/133,False,2.1471691131591797,"def sum_squares(lst):
    return sum(int(abs(num) ** 2) for num in lst)"
HumanEval/134,True,2.8925914764404297,"def check_if_last_char_is_a_letter(txt):
    if not txt or not txt[-1].isalpha():
        return False
    if len(txt) == 1:
        return True
    return txt[-2] == ' '

print(check_if_last_char_is_a_letter(""apple pie""))  # False
print(check_if_last_char_is_a_letter(""apple pi e""))  # True
print(check_if_last_char_is_a_letter(""apple pi e ""))  # False
print(check_if_last_char_is_a_letter(""""))  # False"
HumanEval/135,True,1.0244147777557373,"def can_arrange(arr):
    for i in range(len(arr) - 1, 0, -1):
        if arr[i] < arr[i - 1]:
            return i
    return -1"
HumanEval/136,True,1.903378963470459,"def largest_smallest_integers(lst):
    neg_max = None
    pos_min = None
    for num in lst:
        if num < 0 and (neg_max is None or num > neg_max):
            neg_max = num
        elif num > 0 and (pos_min is None or num < pos_min):
            pos_min = num
    return (neg_max, pos_min)"
HumanEval/137,False,1.7173881530761719,"def compare_one(a, b):
    if isinstance(a, str):
        a = float(a.replace(',', '.'))
    if isinstance(b, str):
        b = float(b.replace(',', '.'))

    if a > b:
        return a
    elif b > a:
        return b
    else:
        return None"
HumanEval/138,False,0.7473556995391846,"def is_equal_to_sum_even(n):
    if n < 10:
        return False
    else:
        return n % 2 == 0"
HumanEval/139,True,1.8000543117523193,"def special_factorial(n):
    def factorial(n):
        if n == 0 or n == 1:
            return 1
        else:
            return n * factorial(n-1)

    result = 1
    for i in range(n, 0, -1):
        result *= factorial(i)

    return result

print(special_factorial(4))"
HumanEval/140,False,2.97145676612854,"def fix_spaces(text):
    result = []
    space_count = 0
    for ch in text:
        if ch == ' ':
            space_count += 1
            if space_count == 1:
                result.append('_')
            elif space_count > 2:
                result.append('-')
        else:
            result.append(ch if space_count < 2 else '_')
            space_count = 0
    return ''.join(result)

print(fix_spaces(""Example""))
print(fix_spaces(""Example 1""))
print(fix_spaces("" Example 2""))
print(fix_spaces("" Example   3""))"
HumanEval/141,False,4.729848384857178,"import re

def file_name_check(file_name):
    if file_name.count('.') != 1 or file_name.count('') > 3:
        return 'No'
    name, extension = file_name.split('.')
    if not re.match(""^[a-zA-Z]"", name) or not name:
        return 'No'
    if not re.match(""^[0-9]{0,3}$"", name):
        return 'No'
    if extension not in ['txt', 'exe', 'dll']:
        return 'No'
    return 'Yes'"
HumanEval/142,False,3.6212806701660156,"def sum_squares(lst):
    return sum(num**3 if i%3==0 and i%4==0 else num**2 if i%3==0 else num for i, num in enumerate(lst))"
HumanEval/143,True,2.983414649963379,"def words_in_sentence(sentence):
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    words = sentence.split()
    return ' '.join(word for word in words if is_prime(len(word)))"
HumanEval/144,False,1.3279752731323242,"def simplify(x, n):
    x_num, x_den = map(int, x.split('/'))
    n_num, n_den = map(int, n.split('/'))
    return (x_num * n_den) % (x_den * n_num) == 0"
HumanEval/145,False,2.1391046047210693,"def order_by_points(nums):
    return sorted(nums, key=lambda x: (sum(int(digit) for digit in str(abs(x))), nums.index(x)))

# Test cases
print(order_by_points([1, 11, -1, -11, -12]))  # [-1, -11, 1, -12, 11]
print(order_by_points([]))  # []"
HumanEval/146,True,1.285719633102417,"def specialFilter(nums):
    count = 0
    for num in nums:
        if num > 10 and str(num)[0] in '13579' and str(num)[-1] in '13579':
            count += 1
    return count"
HumanEval/147,True,2.469862937927246,"def get_max_triples(n):
    a = [i * i - i + 1 for i in range(1, n + 1)]
    count = 0
    for i in range(n):
        for j in range(i + 1, n):
            for k in range(j + 1, n):
                if (a[i] + a[j] + a[k]) % 3 == 0:
                    count += 1
    return count

# Test the function
print(get_max_triples(5))  # Output: 1"
HumanEval/148,True,2.600817918777466,"def bf(planet1, planet2):
    planets = [""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune""]
    if planet1 not in planets or planet2 not in planets:
        return ()
    index1, index2 = planets.index(planet1), planets.index(planet2)
    if index1 > index2:
        index1, index2 = index2, index1
    return tuple(planets[index1+1:index2])"
HumanEval/149,True,3.11737322807312,"def sorted_list_sum(lst):
    # Filter out the strings with odd lengths
    lst = [word for word in lst if len(word) % 2 == 0]
    # Sort the list by length and then alphabetically
    lst.sort()
    lst.sort(key=len)
    return lst"
HumanEval/150,True,3.205442428588867,"def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True

def x_or_y(n, x, y):
    return x if is_prime(n) else y

print(x_or_y(7, 34, 12))  # 34
print(x_or_y(15, 8, 5))  # 5"
HumanEval/151,True,0.8817262649536133,"def double_the_difference(lst):
    return sum(i**2 for i in lst if isinstance(i, int) and i > 0 and i % 2 != 0)"
HumanEval/152,True,1.9856488704681396,"def compare(game, guess):
    return [abs(g - h) for g, h in zip(game, guess)]"
HumanEval/153,True,2.977850914001465,"def Strongest_Extension(class_name, extensions):
    strongest_extension = extensions[0]
    strongest_strength = sum([1 for c in extensions[0] if c.isupper()]) - sum([1 for c in extensions[0] if c.islower()])

    for extension in extensions[1:]:
        strength = sum([1 for c in extension if c.isupper()]) - sum([1 for c in extension if c.islower()])
        if strength > strongest_strength:
            strongest_extension = extension
            strongest_strength = strength

    return f""{class_name}.{strongest_extension}"""
HumanEval/154,True,1.3070194721221924,"def cycpattern_check(a , b):
    if len(b) > len(a):
        return False
    for i in range(len(b)):
        if b in a:
            return True
        b = b[-1:] + b[:-1]
    return False"
HumanEval/155,True,1.5033724308013916,"def even_odd_count(num):
    even_count = 0
    odd_count = 0
    for digit in str(abs(num)):
        if int(digit) % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
    return (even_count, odd_count)"
HumanEval/156,True,4.709348917007446,"def int_to_mini_roman(number):
    val = [
        1000, 900, 500, 400,
        100, 90, 50, 40,
        10, 9, 5, 4,
        1
    ]
    syb = [
        'm', 'cm', 'd', 'cd',
        'c', 'xc', 'l', 'xl',
        'x', 'ix', 'v', 'iv',
        'i'
    ]
    roman_num = ''
    i = 0
    while  number > 0:
        for _ in range(number // val[i]):
            roman_num += syb[i]
            number -= val[i]
        i += 1
    return roman_num

print(int_to_mini_roman(19))
print(int_to_mini_roman(152))
print(int_to_mini_roman(426))"
HumanEval/157,True,1.5021376609802246,"def right_angle_triangle(a, b, c):
    # Sort the sides
    sides = sorted([a, b, c])

    # Check if the square of the largest side is equal to the sum of the squares of the other two sides
    return sides[2]**2 == sides[0]**2 + sides[1]**2"
HumanEval/158,True,3.2368149757385254,"def find_max(words):
    max_unique_chars = 0
    max_word = """"

    for word in words:
        unique_chars = len(set(word))
        if unique_chars > max_unique_chars:
            max_unique_chars = unique_chars
            max_word = word
        elif unique_chars == max_unique_chars:
            max_word = min(max_word, word)

    return max_word

print(find_max([""name"", ""of"", ""string""]))
print(find_max([""name"", ""enam"", ""game""]))
print(find_max([""aaaaaaa"", ""bb"" ,""cc""]))"
HumanEval/159,True,0.9748504161834717,"def eat(number, need, remaining):
    if need <= remaining:
        return [number + need, remaining - need]
    else:
        return [number + remaining, 0]"
HumanEval/160,True,1.3678991794586182,"def do_algebra(operator, operand):
    expression = str(operand[0])
    for i in range(len(operator)):
        expression += "" "" + operator[i] + "" "" + str(operand[i+1])
    return eval(expression)"
HumanEval/161,True,3.304344892501831,"def solve(s):
    if not any(char.isalpha() for char in s):
        return s[::-1]
    return ''.join([char.upper() if char.islower() else char.lower() if char.isupper() else char for char in s])"
HumanEval/162,True,1.0039465427398682,"import hashlib

def string_to_md5(text):
    if text == """":
        return None
    else:
        return hashlib.md5(text.encode()).hexdigest()"
HumanEval/163,False,1.7471377849578857,"def generate_integers(a, b):
    if a > b:
        a, b = b, a
    return [i for i in range(a, b+1) if i % 2 == 0]

print(generate_integers(2, 8))
print(generate_integers(8, 2))
print(generate_integers(10, 14))"
